,index,PlayerHeight,PlayerWeight,Yards,Down,YardLine,Distance,Week,Temperature,Humidity,HomeScoreBeforePlay,VisitorScoreBeforePlay,Position
2896,73621,70,208,25,2,30,5,5,72.0,42.0,3,14,RB
2897,73642,72,222,-1,1,45,10,5,72.0,42.0,3,14,RB
2898,73664,72,222,3,1,21,10,5,72.0,42.0,3,14,RB
2899,73686,72,222,2,2,18,7,5,72.0,42.0,3,14,RB
2900,73707,72,222,1,3,2,1,5,72.0,42.0,3,14,RB
2901,73729,72,222,0,1,1,1,5,72.0,42.0,3,14,RB
2902,73751,72,222,1,2,1,1,5,72.0,42.0,3,14,RB
2903,73781,71,215,6,2,25,10,5,72.0,42.0,3,21,RB
2904,73809,68,207,0,1,48,10,5,72.0,42.0,3,21,RB
2905,73827,73,240,11,2,48,10,5,72.0,42.0,3,21,FB
2906,73841,70,208,4,2,33,2,5,72.0,42.0,10,21,RB
2907,73863,70,208,1,1,37,10,5,72.0,42.0,10,21,RB
2908,73884,72,222,1,1,8,8,5,72.0,42.0,10,21,RB
2909,73919,68,207,1,2,25,10,5,72.0,42.0,10,24,RB
2910,73927,72,222,3,1,37,10,5,72.0,42.0,10,24,RB
2911,73958,73,240,2,1,5,10,5,72.0,42.0,10,24,FB
2912,73979,71,215,-1,2,25,10,5,72.0,42.0,10,24,RB
2913,73995,70,208,-3,1,40,10,5,72.0,42.0,10,24,RB
2914,74017,70,208,6,3,34,16,5,72.0,42.0,10,24,RB
2915,74046,71,215,4,1,27,10,5,72.0,42.0,10,24,RB
2916,74066,71,215,0,2,31,6,5,72.0,42.0,10,24,RB
2917,74083,70,208,0,1,24,10,5,72.0,42.0,10,24,RB
2918,74117,68,207,5,2,35,10,5,72.0,42.0,10,24,RB
2919,74139,68,207,3,2,24,10,5,72.0,42.0,10,24,RB
2920,74154,71,215,1,2,14,10,5,72.0,42.0,10,24,RB
2921,74177,71,215,3,1,3,3,5,72.0,42.0,10,24,RB
2922,74193,70,208,2,1,45,10,5,72.0,42.0,17,24,RB
2923,74214,72,222,7,1,26,10,5,72.0,42.0,17,24,RB
2924,74236,72,222,9,2,19,3,5,72.0,42.0,17,24,RB
2925,74258,72,222,4,1,10,10,5,72.0,42.0,17,24,RB
2926,74280,72,222,3,2,6,6,5,72.0,42.0,17,24,RB
2927,74308,71,215,9,1,39,10,5,72.0,42.0,17,27,RB
2928,74330,71,215,1,2,48,1,5,72.0,42.0,17,27,RB
2929,74359,68,207,2,1,49,10,5,72.0,42.0,17,27,RB
2930,74369,70,208,2,1,20,10,5,72.0,42.0,17,27,RB
2931,74390,72,222,1,1,34,10,5,72.0,42.0,17,27,RB
2932,74412,72,222,9,2,35,9,5,72.0,42.0,17,27,RB
2933,74433,72,222,4,1,44,10,5,72.0,42.0,17,27,RB
2934,74457,70,208,7,2,48,6,5,72.0,42.0,17,27,RB
2935,74477,72,222,5,1,45,10,5,72.0,42.0,17,27,RB
2936,74499,72,222,8,2,40,5,5,72.0,42.0,17,27,RB
2937,74521,72,222,2,1,32,10,5,72.0,42.0,17,27,RB
2938,74545,70,208,2,2,30,8,5,72.0,42.0,17,27,RB
2939,74566,72,222,2,3,28,6,5,72.0,42.0,17,27,RB
2940,75690,71,216,9,1,19,10,5,89.0,59.0,0,0,RB
2941,75712,71,216,2,2,28,1,5,89.0,59.0,0,0,RB
2942,75734,71,216,1,1,30,10,5,89.0,59.0,0,0,RB
2943,75756,71,216,-2,1,49,10,5,89.0,59.0,0,0,RB
2944,75778,71,216,-4,2,37,10,5,89.0,59.0,0,0,RB
2945,75800,71,216,-2,2,15,3,5,89.0,59.0,0,0,RB
2946,75826,70,221,9,1,25,10,5,89.0,59.0,0,3,RB
2947,75848,70,221,2,1,47,10,5,89.0,59.0,0,3,RB
2948,75870,70,221,1,1,32,10,5,89.0,59.0,0,3,RB
2949,75888,71,216,-1,2,25,10,5,89.0,59.0,0,3,RB
2950,75910,71,216,2,1,36,10,5,89.0,59.0,0,3,RB
2951,75932,71,216,0,1,32,10,5,89.0,59.0,0,3,RB
2952,75954,71,216,4,2,32,10,5,89.0,59.0,0,3,RB
2953,75980,70,221,4,1,25,10,5,89.0,59.0,0,6,RB
2954,75998,71,216,2,1,38,10,5,89.0,59.0,0,6,RB
2955,76020,71,216,-1,2,50,10,5,89.0,59.0,0,6,RB
2956,76042,71,216,12,1,31,10,5,89.0,59.0,0,6,RB
2957,76074,73,236,6,1,25,10,5,89.0,59.0,0,13,RB
2958,76096,73,236,1,2,31,4,5,89.0,59.0,0,13,RB
2959,76108,71,216,3,1,26,10,5,89.0,59.0,0,13,RB
2960,76134,70,221,15,2,25,10,5,89.0,59.0,0,16,RB
2961,76156,70,221,8,1,40,10,5,89.0,59.0,0,16,RB
2962,76178,70,221,4,2,48,2,5,89.0,59.0,0,16,RB
2963,76206,73,236,25,1,35,10,5,89.0,59.0,0,16,RB
2964,76222,70,221,4,1,10,10,5,89.0,59.0,0,16,RB
2965,76244,70,221,2,1,21,10,5,89.0,59.0,7,23,RB
2966,76272,73,236,2,2,23,8,5,89.0,59.0,7,23,RB
2967,76284,71,216,9,1,16,10,5,89.0,59.0,7,23,RB
2968,76306,71,216,0,2,25,1,5,89.0,59.0,7,23,RB
2969,76328,71,216,5,3,25,1,5,89.0,59.0,7,23,RB
2970,76350,71,216,4,1,42,10,5,89.0,59.0,7,23,RB
2971,76376,70,221,18,1,33,10,5,89.0,59.0,7,23,RB
2972,76420,70,221,4,2,13,5,5,89.0,59.0,7,23,RB
2973,76442,70,221,0,3,9,1,5,89.0,59.0,7,23,RB
2974,76460,71,216,5,1,35,10,5,89.0,59.0,13,23,RB
2975,76482,71,216,0,1,46,10,5,89.0,59.0,13,23,RB
2976,76508,70,221,2,1,30,10,5,89.0,59.0,13,26,RB
2977,76530,70,221,4,1,48,10,5,89.0,59.0,13,26,RB
2978,76548,71,216,2,1,48,10,5,89.0,59.0,20,26,RB
2979,76570,71,216,23,1,35,10,5,89.0,59.0,20,26,RB
2980,76592,71,216,2,1,12,10,5,89.0,59.0,20,26,RB
2981,76618,70,221,-3,2,34,1,5,89.0,59.0,20,32,RB
2982,76636,71,216,23,1,5,14,5,89.0,59.0,20,39,RB
2983,76658,71,216,4,1,28,10,5,89.0,59.0,20,39,RB
2984,76680,71,216,0,2,32,6,5,89.0,59.0,20,39,RB
2985,76699,70,205,1,3,32,6,5,89.0,59.0,20,39,RB
2986,76724,71,216,5,1,35,10,5,89.0,59.0,26,39,RB
2987,76746,71,216,-2,2,30,5,5,89.0,59.0,26,39,RB
2988,76768,71,216,2,3,32,7,5,89.0,59.0,26,39,RB
2989,76799,72,224,1,1,25,10,5,70.0,69.0,0,0,RB
2990,76822,72,224,3,2,26,9,5,70.0,69.0,0,0,RB
2991,76844,72,224,11,1,46,10,5,70.0,69.0,0,0,RB
2992,76867,66,191,0,2,35,10,5,70.0,69.0,0,0,RB
2993,76873,75,230,8,2,12,10,5,70.0,69.0,0,0,RB
2994,76909,72,224,1,1,46,10,5,70.0,69.0,0,0,RB
2995,76921,71,235,0,1,16,10,5,70.0,69.0,0,0,FB
2996,76939,75,230,4,2,16,10,5,70.0,69.0,0,0,RB
2997,76976,72,224,5,1,36,10,5,70.0,69.0,0,0,RB
2998,76999,66,191,2,1,41,10,5,70.0,69.0,0,0,RB
2999,77021,66,191,-4,2,39,8,5,70.0,69.0,0,0,RB
3000,77041,72,224,-2,2,48,1,5,70.0,69.0,2,0,RB
3001,77064,72,224,3,1,42,10,5,70.0,69.0,2,0,RB
3002,77071,75,230,4,1,20,10,5,70.0,69.0,2,0,RB
3003,77094,75,230,3,1,35,10,5,70.0,69.0,2,0,RB
3004,77129,72,224,2,1,22,10,5,70.0,69.0,2,0,RB
3005,77151,72,224,4,1,30,10,5,70.0,69.0,2,0,RB
3006,77159,75,230,3,1,25,10,5,70.0,69.0,2,0,RB
3007,77182,69,205,3,2,28,7,5,70.0,69.0,2,0,RB
3008,77204,69,205,1,1,37,10,5,70.0,69.0,2,0,RB
3009,77226,69,205,3,1,48,10,5,70.0,69.0,2,0,RB
3010,77248,69,205,1,2,45,7,5,70.0,69.0,2,0,RB
3011,77269,75,230,3,1,13,10,5,70.0,69.0,2,0,RB
3012,77303,70,218,4,3,20,10,5,70.0,69.0,2,3,RB
3013,77313,75,230,2,2,32,3,5,70.0,69.0,2,3,RB
3014,77336,75,230,2,3,34,1,5,70.0,69.0,2,3,RB
3015,77359,69,205,0,1,38,10,5,70.0,69.0,2,3,RB
3016,77402,75,230,3,1,16,10,5,70.0,69.0,2,3,RB
3017,77438,72,224,7,1,25,10,5,70.0,69.0,2,10,RB
3018,77460,72,224,13,2,32,3,5,70.0,69.0,2,10,RB
3019,77482,72,224,4,1,42,10,5,70.0,69.0,2,10,RB
3020,77489,75,230,1,1,17,11,5,70.0,69.0,9,10,RB
3021,77513,69,205,5,1,37,10,5,70.0,69.0,9,10,RB
3022,77570,72,224,6,1,21,10,5,70.0,69.0,9,17,RB
3023,77592,72,224,9,1,31,10,5,70.0,69.0,9,17,RB
3024,77614,72,224,1,2,40,1,5,70.0,69.0,9,17,RB
3025,77635,72,224,-3,1,41,10,5,70.0,69.0,9,17,RB
3026,77659,66,191,4,1,44,10,5,70.0,69.0,9,17,RB
3027,77680,72,224,4,2,40,6,5,70.0,69.0,9,17,RB
3028,77703,66,191,4,1,31,10,5,70.0,69.0,9,17,RB
3029,77725,66,191,7,2,27,6,5,70.0,69.0,9,17,RB
3030,77731,75,230,-1,1,25,10,5,70.0,69.0,17,17,RB
3031,77754,69,205,1,1,46,10,5,70.0,69.0,17,17,RB
3032,77776,75,230,-1,1,37,19,5,70.0,69.0,17,17,RB
3033,77812,72,224,3,1,15,10,5,70.0,69.0,17,17,RB
3034,77834,72,224,4,2,18,7,5,70.0,69.0,17,17,RB
3035,77842,69,205,9,2,22,3,5,70.0,69.0,17,17,RB
3036,77864,69,205,7,1,31,10,5,70.0,69.0,17,17,RB
3037,77886,69,205,0,1,46,10,5,70.0,69.0,17,17,RB
3038,77909,69,205,2,2,46,10,5,70.0,69.0,17,17,RB
3039,77930,69,205,-4,1,28,10,5,70.0,69.0,17,17,RB
3040,77953,69,205,3,1,17,10,5,70.0,69.0,17,17,RB
3041,77975,69,205,5,2,14,7,5,70.0,69.0,17,17,RB
3042,77996,69,205,1,3,9,2,5,70.0,69.0,17,17,RB
3043,78012,72,247,-1,1,25,10,6,72.0,88.0,0,0,RB
3044,78034,72,247,11,1,46,10,6,72.0,88.0,0,0,RB
3045,78067,70,245,1,1,47,10,6,72.0,88.0,0,0,RB
3046,78078,72,247,14,1,49,10,6,72.0,88.0,0,0,RB
3047,78100,72,247,1,1,35,10,6,72.0,88.0,0,0,RB
3048,78128,69,195,2,2,34,9,6,72.0,88.0,0,0,RB
3049,78180,70,205,-3,1,29,10,6,72.0,88.0,0,3,RB
3050,78199,70,245,0,3,21,2,6,72.0,88.0,0,3,RB
3051,78210,72,247,6,2,40,10,6,72.0,88.0,3,3,RB
3052,78243,70,245,-6,1,31,10,6,72.0,88.0,3,3,RB
3053,78264,70,220,3,1,11,10,6,72.0,88.0,3,3,RB
3054,78287,70,245,0,1,30,10,6,72.0,88.0,3,3,RB
3055,78305,69,195,0,1,25,10,6,72.0,88.0,10,3,RB
3056,78330,70,220,-1,2,25,10,6,72.0,88.0,10,3,RB
3057,78348,69,195,5,1,38,10,6,72.0,88.0,10,3,RB
3058,78385,71,205,-2,1,9,10,6,72.0,88.0,10,3,RB
3059,78386,72,247,6,1,12,10,6,72.0,88.0,10,3,RB
3060,78408,72,247,1,2,6,4,6,72.0,88.0,10,3,RB
3061,78430,72,247,2,3,5,3,6,72.0,88.0,10,3,RB
3062,78452,72,247,-1,1,1,1,6,72.0,88.0,10,3,RB
3063,78485,70,245,-2,1,20,10,6,72.0,88.0,10,10,RB
3064,78496,72,247,18,1,25,10,6,72.0,88.0,13,18,RB
3065,78524,69,195,6,1,39,10,6,72.0,88.0,13,18,RB
3066,78540,72,247,0,2,33,4,6,72.0,88.0,13,18,RB
3067,78573,70,245,-2,1,25,10,6,72.0,88.0,13,21,RB
3068,78595,70,245,3,2,23,12,6,72.0,88.0,13,21,RB
3069,78612,69,195,-6,1,25,10,6,72.0,88.0,16,21,RB
3070,78649,71,205,4,1,25,10,6,72.0,88.0,16,28,RB
3071,78661,70,245,2,2,36,10,6,72.0,88.0,16,28,RB
3072,78693,71,205,3,1,12,10,6,72.0,88.0,16,28,RB
3073,78694,72,247,7,1,25,10,6,72.0,88.0,23,28,RB
3074,78737,71,205,3,2,30,3,6,72.0,88.0,23,28,RB
3075,78738,72,247,7,1,16,10,6,72.0,88.0,23,28,RB
3076,78760,72,247,-4,2,23,3,6,72.0,88.0,23,28,RB
3077,79858,70,208,5,2,30,7,6,69.0,87.0,0,0,RB
3078,79880,70,208,1,3,35,2,6,69.0,87.0,0,0,RB
3079,79889,72,224,1,1,7,10,6,69.0,87.0,0,0,RB
3080,79912,72,224,-3,2,8,9,6,69.0,87.0,0,0,RB
3081,79934,72,224,1,1,20,10,6,69.0,87.0,0,0,RB
3082,79957,66,191,7,1,36,10,6,69.0,87.0,0,0,RB
3083,79980,66,191,4,2,43,3,6,69.0,87.0,0,0,RB
3084,80000,72,224,0,2,47,10,6,69.0,87.0,0,0,RB
3085,80034,70,208,8,1,9,10,6,69.0,87.0,0,0,RB
3086,80056,70,208,0,1,25,10,6,69.0,87.0,0,0,RB
3087,80065,72,224,6,1,25,10,6,69.0,87.0,0,0,RB
3088,80088,72,224,5,2,31,4,6,69.0,87.0,0,0,RB
3089,80111,66,191,-6,1,41,10,6,69.0,87.0,0,0,RB
3090,80133,66,191,-7,2,35,16,6,69.0,87.0,0,0,RB
3091,80165,72,222,7,1,11,10,6,69.0,87.0,0,0,RB
3092,80176,72,224,3,1,35,10,6,69.0,87.0,0,0,RB
3093,80198,72,224,8,2,38,7,6,69.0,87.0,0,0,RB
3094,80219,72,224,3,1,46,10,6,69.0,87.0,0,0,RB
3095,80243,66,191,4,1,36,10,6,69.0,87.0,0,0,RB
3096,80265,66,191,1,2,32,6,6,69.0,87.0,0,0,RB
3097,80286,72,224,3,1,12,10,6,69.0,87.0,0,0,RB
3098,80308,72,224,4,2,9,7,6,69.0,87.0,0,0,RB
3099,80363,72,222,12,1,42,10,6,69.0,87.0,0,3,RB
3100,80386,70,208,2,1,30,10,6,69.0,87.0,0,3,RB
3101,80408,70,208,2,2,28,8,6,69.0,87.0,0,3,RB
3102,80418,72,224,7,1,20,10,6,69.0,87.0,0,3,RB
3103,80440,72,224,2,2,27,3,6,69.0,87.0,0,3,RB
3104,80473,72,222,2,1,26,10,6,69.0,87.0,0,3,RB
3105,80496,70,208,4,2,40,8,6,69.0,87.0,0,3,RB
3106,80505,72,224,-1,1,20,10,6,69.0,87.0,0,3,RB
3107,80529,66,191,-1,1,35,10,6,69.0,87.0,0,10,RB
3108,80550,72,224,4,1,26,10,6,69.0,87.0,3,10,RB
3109,80572,72,224,5,2,30,6,6,69.0,87.0,3,10,RB
3110,80593,72,224,11,3,35,1,6,69.0,87.0,3,10,RB
3111,80616,72,224,6,1,46,10,6,69.0,87.0,3,10,RB
3112,80638,72,224,0,2,48,4,6,69.0,87.0,3,10,RB
3113,80672,70,208,-3,1,16,10,6,69.0,87.0,3,10,RB
3114,80683,66,191,5,1,34,10,6,69.0,87.0,3,10,RB
3115,80705,66,191,4,1,43,10,6,69.0,87.0,3,10,RB
3116,80727,66,191,9,2,39,6,6,69.0,87.0,3,10,RB
3117,80748,72,224,7,1,40,20,6,69.0,87.0,3,10,RB
3118,80770,72,224,6,2,33,13,6,69.0,87.0,3,10,RB
3119,80792,72,224,-7,1,20,10,6,69.0,87.0,10,17,RB
3120,80815,66,191,7,3,13,17,6,69.0,87.0,10,17,RB
3121,80848,70,208,10,2,20,20,6,69.0,87.0,10,17,RB
3122,80857,72,224,6,1,21,10,6,69.0,87.0,10,17,RB
3123,80880,72,224,6,2,27,4,6,69.0,87.0,10,17,RB
3124,80903,66,191,8,1,33,10,6,69.0,87.0,10,17,RB
3125,80925,66,191,-2,2,41,2,6,69.0,87.0,10,17,RB
3126,80958,70,208,3,1,39,10,6,69.0,87.0,10,17,RB
3127,80980,70,208,6,2,36,7,6,69.0,87.0,10,17,RB
3128,81001,72,222,2,3,30,1,6,69.0,87.0,10,17,RB
3129,81024,70,208,4,1,28,10,6,69.0,87.0,10,17,RB
3130,81044,72,222,3,2,24,6,6,69.0,87.0,10,17,RB
3131,81056,72,224,3,2,48,2,6,69.0,87.0,13,17,RB
3132,81077,72,224,2,1,45,10,6,69.0,87.0,13,17,RB
3133,81100,72,224,0,2,43,8,6,69.0,87.0,13,17,RB
3134,81132,72,222,11,1,48,10,6,69.0,87.0,13,17,RB
3135,81156,70,208,2,1,41,10,6,69.0,87.0,13,17,RB
3136,81176,72,222,2,4,32,1,6,69.0,87.0,13,17,RB
3137,81200,70,208,0,1,30,10,6,69.0,87.0,13,17,RB
3138,81209,72,224,1,1,17,10,6,69.0,87.0,16,24,RB
3139,81231,72,224,8,2,18,9,6,69.0,87.0,16,24,RB
3140,81254,72,224,-2,3,26,1,6,69.0,87.0,16,24,RB
3141,81276,72,224,8,3,15,20,6,69.0,87.0,24,24,RB
3142,81298,72,224,10,1,20,10,6,69.0,87.0,24,24,RB
3143,81331,72,222,6,1,40,10,6,69.0,87.0,24,24,RB
3144,81352,72,222,2,2,46,4,6,69.0,87.0,24,24,RB
3145,81387,66,191,-1,1,40,10,6,69.0,87.0,24,24,RB
3146,81407,72,224,-2,1,23,10,6,69.0,87.0,24,24,RB
3147,81429,72,224,1,2,25,12,6,69.0,87.0,24,24,RB
3148,81451,72,224,2,3,24,11,6,69.0,87.0,24,24,RB
3149,81480,70,221,1,2,33,2,6,85.0,62.0,0,0,RB
3150,81502,70,221,4,2,31,1,6,85.0,62.0,0,0,RB
3151,81524,70,221,4,2,27,10,6,85.0,62.0,0,0,RB
3152,81546,70,221,9,1,40,10,6,85.0,62.0,0,0,RB
3153,81558,71,225,4,1,35,10,6,85.0,62.0,3,0,RB
3154,81580,71,225,0,2,39,6,6,85.0,62.0,3,0,RB
3155,81612,70,221,1,1,4,10,6,85.0,62.0,3,0,RB
3156,81624,71,225,0,1,27,10,6,85.0,62.0,3,0,RB
3157,81662,73,236,3,1,29,10,6,85.0,62.0,3,3,RB
3158,81684,73,236,3,1,47,10,6,85.0,62.0,3,3,RB
3159,81690,71,225,5,1,25,10,6,85.0,62.0,10,3,RB
3160,81712,71,225,8,1,50,10,6,85.0,62.0,10,3,RB
3161,81734,71,225,14,2,42,2,6,85.0,62.0,10,3,RB
3162,81756,69,210,6,1,28,10,6,85.0,62.0,10,3,RB
3163,81778,69,210,3,2,22,4,6,85.0,62.0,10,3,RB
3164,81800,69,210,2,3,19,1,6,85.0,62.0,10,3,RB
3165,81838,73,236,1,2,15,10,6,85.0,62.0,16,3,RB
3166,81844,71,225,4,2,18,6,6,85.0,62.0,16,3,RB
3167,81876,70,221,0,1,50,10,6,85.0,62.0,16,3,RB
3168,81920,70,221,0,2,43,10,6,85.0,62.0,24,3,RB
3169,81932,71,225,3,1,25,10,6,85.0,62.0,24,3,RB
3170,81964,70,221,14,1,30,10,6,85.0,62.0,24,3,RB
3171,81986,70,221,-3,1,44,10,6,85.0,62.0,24,3,RB
3172,81998,71,225,0,1,3,10,6,85.0,62.0,24,3,RB
3173,82020,71,225,3,2,3,10,6,85.0,62.0,24,3,RB
3174,82058,73,236,8,1,45,10,6,85.0,62.0,26,3,RB
3175,82080,73,236,-4,1,41,10,6,85.0,62.0,26,3,RB
3176,82102,73,236,-1,1,22,10,6,85.0,62.0,26,3,RB
3177,82124,73,236,6,1,10,10,6,85.0,62.0,26,3,RB
3178,82146,73,236,1,2,4,4,6,85.0,62.0,26,3,RB
3179,82152,69,210,15,1,25,10,6,85.0,62.0,33,3,RB
3180,82184,70,221,-2,1,11,10,6,85.0,62.0,33,3,RB
3181,82206,70,221,5,1,27,10,6,85.0,62.0,33,3,RB
3182,82234,73,236,-3,1,25,10,6,85.0,62.0,33,10,RB
3183,82240,71,225,14,2,28,1,6,85.0,62.0,33,10,RB
3184,82278,73,236,1,1,20,10,6,85.0,62.0,33,10,RB
3185,82300,73,236,5,2,21,9,6,85.0,62.0,33,10,RB
3186,82306,69,210,14,3,43,1,6,85.0,62.0,33,10,RB
3187,82328,71,225,3,1,30,10,6,85.0,62.0,33,10,RB
3188,82359,70,221,4,1,2,10,6,85.0,62.0,33,10,RB
3189,82381,70,221,2,2,6,6,6,85.0,62.0,33,10,RB
3190,82403,70,221,0,3,8,4,6,85.0,62.0,33,10,RB
3191,82425,70,221,2,1,49,10,6,85.0,62.0,33,17,RB
3192,83621,70,215,2,1,25,10,6,84.0,80.0,0,0,RB
3193,83634,69,215,1,1,36,10,6,84.0,80.0,0,0,RB
3194,83656,69,215,2,3,43,3,6,84.0,80.0,0,0,RB
3195,83674,69,203,2,2,2,10,6,84.0,80.0,0,0,RB
3196,83697,69,203,3,1,25,10,6,84.0,80.0,7,0,RB
3197,83719,69,203,0,1,38,10,6,84.0,80.0,7,0,RB
3198,83741,69,203,0,1,49,10,6,84.0,80.0,7,0,RB
3199,83797,70,215,2,1,24,10,6,84.0,80.0,7,7,RB
3200,83803,69,201,4,2,32,10,6,84.0,80.0,14,7,RB
3201,83833,69,215,1,1,42,10,6,84.0,80.0,14,7,RB
3202,83863,70,215,10,2,43,9,6,84.0,80.0,14,7,RB
3203,83877,69,215,5,1,28,15,6,84.0,80.0,14,7,RB
3204,83894,69,203,3,1,25,10,6,84.0,80.0,17,7,RB
3205,83913,69,201,4,2,28,7,6,84.0,80.0,17,7,RB
3206,83943,69,215,4,1,31,10,6,84.0,80.0,17,7,RB
3207,83965,69,215,2,2,27,6,6,84.0,80.0,17,7,RB
3208,83987,69,215,0,1,1,1,6,84.0,80.0,17,7,RB
3209,84009,69,215,1,2,1,1,6,84.0,80.0,17,7,RB
3210,84049,69,203,2,1,41,10,6,84.0,80.0,24,7,RB
3211,84071,69,203,2,1,31,10,6,84.0,80.0,24,7,RB
3212,84093,71,224,0,3,22,1,6,84.0,80.0,24,7,RB
3213,84140,69,215,1,3,42,2,6,84.0,80.0,24,10,RB
3214,84171,70,215,6,4,41,1,6,84.0,80.0,24,10,RB
3215,84185,69,215,9,1,15,10,6,84.0,80.0,24,10,RB
3216,84207,69,215,3,2,6,1,6,84.0,80.0,24,10,RB
3217,84229,69,215,1,1,3,3,6,84.0,80.0,24,10,RB
3218,84250,69,215,2,2,2,2,6,84.0,80.0,24,10,RB
3219,84269,69,203,5,2,25,10,6,84.0,80.0,31,10,RB
3220,84291,69,203,1,1,39,10,6,84.0,80.0,31,10,RB
3221,84317,69,215,5,1,37,10,6,84.0,80.0,31,10,RB
3222,84339,69,215,0,1,27,10,6,84.0,80.0,31,10,RB
3223,84369,70,215,11,2,27,10,6,84.0,80.0,31,10,RB
3224,84391,70,215,14,1,16,10,6,84.0,80.0,31,10,RB
3225,84401,69,203,-3,1,25,10,6,84.0,80.0,45,10,RB
3226,84423,69,203,5,1,39,10,6,84.0,80.0,45,17,RB
3227,84449,69,215,4,1,19,10,6,84.0,80.0,45,24,RB
3228,84466,69,203,-6,1,45,10,6,84.0,80.0,45,24,RB
3229,84493,69,215,4,1,9,10,6,84.0,80.0,45,24,RB
3230,84523,70,215,-4,1,5,10,6,84.0,80.0,45,31,RB
3231,84536,69,215,3,2,29,6,6,84.0,80.0,45,38,RB
3232,84559,69,215,4,1,45,10,6,84.0,80.0,52,38,RB
3233,84581,69,215,1,2,49,6,6,84.0,80.0,52,38,RB
3234,84603,69,215,7,1,45,10,6,84.0,80.0,52,38,RB
3235,84625,69,215,2,2,38,3,6,84.0,80.0,52,38,RB
3236,84643,69,203,6,2,15,15,6,84.0,80.0,52,38,RB
3237,84667,74,218,2,1,35,10,6,73.0,70.0,0,0,RB
3238,84697,70,214,2,1,35,10,6,73.0,70.0,0,0,RB
3239,84721,70,214,0,1,1,1,6,73.0,70.0,0,0,RB
3240,84733,74,218,0,2,1,1,6,73.0,70.0,0,0,RB
3241,84748,68,195,9,1,25,10,6,73.0,70.0,7,0,RB
3242,84769,68,195,1,2,34,1,6,73.0,70.0,7,0,RB
3243,84791,68,195,1,1,42,10,6,73.0,70.0,7,0,RB
3244,84821,74,218,2,1,4,10,6,73.0,70.0,7,0,RB
3245,84838,71,210,9,1,47,10,6,73.0,70.0,7,0,RB
3246,84860,71,210,5,2,44,1,6,73.0,70.0,7,0,RB
3247,84882,71,210,4,1,39,10,6,73.0,70.0,7,0,RB
3248,84904,71,210,5,1,27,10,6,73.0,70.0,7,0,RB
3249,84941,70,214,3,2,45,2,6,73.0,70.0,7,0,RB
3250,84963,70,214,-1,2,46,4,6,73.0,70.0,7,0,RB
3251,84975,74,218,7,1,38,10,6,73.0,70.0,14,0,RB
3252,84989,68,195,3,1,7,10,6,73.0,70.0,14,0,RB
3253,85011,68,195,9,1,45,10,6,73.0,70.0,14,0,RB
3254,85033,68,195,9,2,36,1,6,73.0,70.0,14,0,RB
3255,85055,68,195,2,1,27,10,6,73.0,70.0,14,0,RB
3256,85077,68,195,1,1,1,1,6,73.0,70.0,14,0,RB
3257,85107,74,218,7,1,27,10,6,73.0,70.0,14,7,RB
3258,85129,74,218,2,2,34,3,6,73.0,70.0,14,7,RB
3259,85159,70,214,-1,3,36,1,6,73.0,70.0,14,7,RB
3260,85182,70,214,-1,2,31,1,6,73.0,70.0,14,7,RB
3261,85191,70,205,9,2,37,10,6,73.0,70.0,14,7,RB
3262,85209,68,195,11,1,25,10,6,73.0,70.0,14,14,RB
3263,85231,68,195,7,1,48,10,6,73.0,70.0,14,14,RB
3264,85253,68,195,-1,1,32,10,6,73.0,70.0,14,14,RB
3265,85283,74,218,1,1,30,10,6,73.0,70.0,14,21,RB
3266,85305,74,218,1,1,44,10,6,73.0,70.0,14,21,RB
3267,85332,73,210,3,1,43,10,6,73.0,70.0,14,21,RB
3268,85349,74,218,0,3,34,1,6,73.0,70.0,14,21,RB
3269,85366,71,210,2,1,42,10,6,73.0,70.0,14,21,RB
3270,85388,71,210,4,1,49,10,6,73.0,70.0,14,21,RB
3271,85410,71,210,3,2,47,6,6,73.0,70.0,14,21,RB
3272,85432,71,210,7,1,28,10,6,73.0,70.0,14,21,RB
3273,85454,71,210,5,2,21,3,6,73.0,70.0,14,21,RB
3274,85477,70,205,7,3,16,15,6,73.0,70.0,14,21,RB
3275,85511,70,214,3,1,25,10,6,73.0,70.0,14,24,RB
3276,85535,70,214,12,1,40,10,6,73.0,70.0,14,24,RB
3277,85579,70,214,2,1,32,10,6,73.0,70.0,14,24,RB
3278,85601,70,214,3,3,12,1,6,73.0,70.0,14,24,RB
3279,85609,70,205,7,2,16,14,6,73.0,70.0,14,24,RB
3280,85630,71,210,0,1,17,10,6,73.0,70.0,17,24,RB
3281,85684,68,195,0,1,36,10,6,68.0,85.0,0,0,RB
3282,85711,71,240,2,2,34,3,6,68.0,85.0,0,0,RB
3283,85727,68,195,5,1,16,10,6,68.0,85.0,0,0,RB
3284,85763,72,229,0,2,31,4,6,68.0,85.0,7,0,RB
3285,85784,72,229,-2,1,46,10,6,68.0,85.0,7,0,RB
3286,85816,68,195,4,1,14,10,6,68.0,85.0,7,0,RB
3287,85829,72,229,7,1,34,15,6,68.0,85.0,7,0,RB
3288,85860,68,195,6,1,27,10,6,68.0,85.0,7,0,RB
3289,85887,71,240,1,1,37,10,6,68.0,85.0,7,0,RB
3290,85908,71,213,-1,3,46,1,6,68.0,85.0,7,0,RB
3291,85917,72,229,4,2,13,10,6,68.0,85.0,7,0,RB
